mol_id,total_atoms,stable_ratio,exp_id,dummy_atoms,samples,silvr,comment,crude_rmsd,is_fragmented,qed,sa,smiles,auto3d_rmsd
mol_2023_02_23_1313580_000,31,0.7419354838709677,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.042542909437471,True,0.6871884120773757,,[H]C([H])([H])OC([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H].[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],
mol_2023_02_23_1335543_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.487422778434485,False,0.7539166896923095,7.844607408340978,[H]/C(SC([H])([H])C([H])([H])[H])=C(\[H])C([H])([H])C1=NN[C@]([H])(N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[H])S1,1.281834610735435
mol_2023_02_23_1312523_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.794680609739954,,,,,
mol_2023_02_23_1607002_000,31,0.9032258064516128,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.361216444405088,True,0.4013027868061332,,[H]C([H])=[N+]([H])C([H])([H])[H].[H]C1=C([H])C([H])([H])/C(=N/O)C([N-]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])=N1,
mol_2023_02_23_1441320_000,31,0.9032258064516128,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",6.3676192562869804,False,0.4564875913601904,7.623941636695501,[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])SC([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])OC1([H])[H],1.3242548146419069
mol_2023_02_23_1405012_000,31,0.967741935483871,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.303929896912375,False,0.3403371522802228,7.636653000190721,[H]C(=O)C([H])([H])OC([H])([H])N1N(C(=O)[C@@]([H])(C([H])([H])N([H])[H])C([H])([H])C([H])([H])[H])C1([H])[H],1.846661983367908
mol_2023_02_23_1410463_000,31,0.7419354838709677,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.772720903348689,False,0.4685486702889089,7.979836472580685,[H]OC1=C2SC([H])(SNN([H])[C@]3([H])C([H])([H])C([H])([H])C3([H])[H])N([H])C2([H])C([H])=C([H])C([H])=C1[H],0.9773800851943127
mol_2023_02_23_1513040_000,31,0.935483870967742,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.820280805903827,True,0.5599824857428042,,[H]N1C(=O)C([H])([H])C(C([H])([H])NC([H])([H])OC([H])([H])[H])=NC1([H])[H].[H]c1nnc([H])c([H])c1[H],
mol_2023_02_23_1317471_000,31,0.6774193548387096,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.372658729298221,False,0.1583490066721784,6.873024807266559,[H]OC([H])([N+](=O)[O-])/[N+]([H])=C(/[H])c1[nH][nH]c1C1([H])C([H])=C([H])C([H])=C([H])N1C([H])([H])C([H])([H])C([H])=O,1.853098322795498
mol_2023_02_23_1315570_000,31,0.7419354838709677,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.544306195852675,False,0.7939730134872808,6.519110515909079,[H]C1=C([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])Oc2c([H])c([H])c([H])c([H])c2[H])C1=O,1.6828195267988368
mol_2023_02_23_1536330_000,31,0.6451612903225806,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.46579725746883,False,0.2329475536538178,7.0785821346365045,[H]N1SC1([H])N1C([H])([H])C1([H])NC(=O)C([H])([H])C([H])([H])C(=O)NNN(OC([H])([H])[H])C([H])([H])[H],3.74076890087889
mol_2023_02_23_1422440_000,31,0.7096774193548387,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.657382056819925,False,0.7385920136484806,7.670606753680116,[H]/C(=N/C([H])([H])C([H])(C#N)Oc1c([H])c([H])c([H])c(C([H])([H])[H])c1[H])C1=C(C(=O)N([H])[H])N1,2.14577395526307
mol_2023_02_23_1523213_000,31,0.7741935483870968,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.03387696925125,True,0.8019956392765968,,[H]C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])O)C1([H])OC([H])([H])C([H])([H])C1([H])[H].[H]C1=C([H])C([H])=C([H])C([H])([H])O1,
mol_2023_02_23_1321563_000,31,0.7741935483870968,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.328077102900825,False,0.3417034047127185,6.926936858653082,[H]Nc1c([H])c([H])c([H])c(Cl)c1[N-]C([H])(SC([H])([H])[H])C([H])([H])NC([H])([H])/C([H])=[N+](\[H])C(=O)O[H],2.8989109212483393
mol_2023_02_23_1553223_000,31,0.7096774193548387,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.545211551281331,False,0.6441085273186442,6.849191244658379,[H]/C(NNC(=O)C([H])([H])C1=Nc2nc([H])c([H])c([H])c2OO1)=C(/[H])c1oc([H])c([H])c1[H],1.7458808192380524
mol_2023_02_23_1518501_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.635282840740515,False,0.6969790753368365,7.007601038333075,[H]OC([H])([H])C(=O)NC([H])(/C([H])=C(/[H])C([H])([H])[H])C([H])([H])C1=NC([H])([H])C([H])=C([H])C([H])=C1[H],1.4516437368406072
mol_2023_02_23_1341520_000,31,0.7096774193548387,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.86684910764453,False,0.1915971272409679,8.27196625097449,[H]OC([H])([H])C([H])([H])C([H])(C([H])([H])N[N-2])C([H])([H])NNC([H])(NC([H])=C([H])[H])/C([H])=C(/[H])C([H])([H])C([H])=C([H])[H],2.1363316021871306
mol_2023_02_23_1536373_000,31,0.7741935483870968,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",6.312669812635359,True,0.48175545416379,,[H]C([H])([H])OC(=S)C([H])([H])[H].[H]c1c(N=C=O)c([H])c(=S)nc2c1N([H])C([H])([H])SC2([H])[H],
mol_2023_02_23_1339352_000,31,0.935483870967742,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.747527568622949,False,0.7902047787044698,7.512599049599347,[H]N=C1C([H])([H])C([H])=C(OC([H])([H])F)C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C1([H])C([H])=C([H])C([H])=C1[H],1.0429864365487669
mol_2023_02_23_1406390_000,31,0.6129032258064516,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.442892094218584,True,0.269873418785172,,[H]C([H])([H])C(=O)C1([H])C(=O)N1C(F)(F)F.[H]OC(=C(/[H])C([H])=C([H])[H])/C([H])=C(/[H])C([H])([H])N([H])[H],
mol_2023_02_23_1540340_000,31,0.9032258064516128,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.187118675504868,True,0.350237459310054,,[H]/C(NNC(=O)C([H])([H])C(=O)N([H])[H])=C(\[H])C([H])([H])[H].[H]N1C([H])([H])OC([H])([H])C1([H])[H],
mol_2023_02_23_1331433_000,31,0.6129032258064516,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.341760871933959,True,0.2986524922143359,,[H]C(=O)[C@]([H])(S)C([H])([H])C([H])([H])[H].[H]c1nc(C([H])([H])/[S+]=C2\[N-]C2([H])[H])nc(C#N)c1[H],
mol_2023_02_23_1527090_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",4.921995713913623,,,,,
mol_2023_02_23_1438100_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",4.507030851698984,False,0.6474842814055005,6.355870205421184,[H]NC([H])(C([H])([H])[H])C([H])([H])C(=O)C([H])([H])C([H])(N=O)C1=C([H])C([H])([H])C([H])=C1C([H])([H])C(=O)O,2.687022446664887
mol_2023_02_23_1455512_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.2455802023263125,True,0.490514381594161,,[H]/C(=[N+](\[H])C([H])([H])C([H])([H])N([H])C(=O)[N-]C(=O)C([H])([H])[H])C([H])([H])[H].[H]C([H])([H])C([H])([H])[H],
mol_2023_02_23_1304461_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.59397637193317,,,,,
mol_2023_02_23_1403580_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.081767625684826,False,0.3093960141137724,7.994078503608828,[H]C1=C(C([H])([H])OC([H])([H])C([H])([H])[H])C1([H])N[C@@](O)(N1C([H])([H])[C@@]1([H])NC([H])([H])[H])C([H])([H])[H],1.9111100585870446
mol_2023_02_23_1355263_000,31,0.9032258064516128,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.951689340564245,True,0.2940937353655694,,[H]C([H])=C([H])C([H])(OOC([H])([H])[H])C(=O)O.[H]N([H])[C@@]([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H],
mol_2023_02_23_1338332_000,31,0.967741935483871,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.175744581019336,False,0.5431100068382831,8.072045891884766,[H]N([H])C1([H])C(=O)[C@@]([H])(C([H])([H])[H])O[C@@]([H])(C([H])([H])[H])C([H])([H])NC1([H])C([H])([H])NC([H])([H])[H],1.3106545820582114
mol_2023_02_23_1330193_000,31,0.8387096774193549,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.1645786343147,True,0.2300609701726839,,[H]OC(=C=O)C([H])([H])C([H])=C([H])[H].[H]ON([H])C1([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],
mol_2023_02_23_1425421_000,31,0.6774193548387096,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.344376181090654,False,0.6340530333635732,7.963196978383939,[H]C1=NC([H])([H])C([H])=C(N([H])C2([H])SC2([H])NC([H])([H])[H])C(C([H])([H])C([H])([H])[C@@]([H])(O)C([H])([H])[H])=C1[H],1.4633885953084327
mol_2023_02_23_1609401_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.794771596297179,False,0.1999849552127838,7.173835137316563,[H]C([H])=[N+]([H])/C([H])=C([H])\C([H])=C(\[H])C(=O)C([H])([H])C([H])([H])C1=[O+][N+](C([H])([H])C([H])([H])[H])=C1[H],1.6746545586181563
mol_2023_02_23_1401512_000,31,0.6774193548387096,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",6.215051143612404,False,0.5100850316014682,7.679695171456791,[H]N([H])C(=O)/C(=C1/OC1([H])[H])C1([H])N([H])C1([H])C([H])([H])C([H])(C#N)C1([H])OC([H])(C([H])([H])C([H])([H])[H])O1,1.1155342430284305
mol_2023_02_23_1506581_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.066629286064949,False,0.3176301289964608,7.437020409016851,[H]C1=C([H])C([H])(O[C@]2([H])N([H])C(=O)N([H])C([H])([H])C([H])([H])NNC2([H])[H])C(NC#N)=C1[H],2.270789184131554
mol_2023_02_23_1509031_000,31,0.9032258064516128,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",4.959195890980171,False,0.3104278971793188,8.336695295475769,[H]O/C([H])=C(/[H])C([H])([H])/C([H])=N/N([H])C1([H])N([H])C([H])(C([H])([H])[H])NC1([H])C([H])([H])C([H])([H])C([H])([H])[H],1.7737360432964178
mol_2023_02_23_1545160_000,31,0.7419354838709677,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.227280786959562,False,0.7093382279276222,8.001024430806185,[H]C1=C([H])C(OC([H])([H])[H])=NC2([H])N(O1)/C1=C([H])/C([H])=C(/[H])C([H])([H])NOC([H])([H])C1([H])C2([H])[H],0.9427124755595119
mol_2023_02_23_1557081_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.522128336508203,False,0.3480150779973198,8.010551162013945,[H]N1SC([H])(N([H])C(=[N+]([H])[H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[H])C(=O)/C1=N/C([H])([H])[H],1.953803136854952
mol_2023_02_23_1324443_000,31,0.8387096774193549,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",6.337961314406501,False,0.398478051007203,6.798055797078543,[H]C1=C=C(C(=O)N([H])c2c([H])c([H])c([H])c([N+](=O)[O-])c2[H])C(=O)/C([H])=C([H])\C([H])=C/1[H],0.8266560493724525
mol_2023_02_23_1504313_000,31,0.9032258064516128,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.450433497567063,False,0.7376629841481744,7.898206121094162,[H]C1=NC([H])=C(C(=O)N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])=C1[H],1.8591133145460423
mol_2023_02_23_1538433_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.332975062636347,False,0.2138807868339433,7.710135041091788,[H]O/N=C(/OC([H])([H])[H])C1([H])C(=O)C([H])=C([H])C([H])(C([H])([H])N([H])[C@]([H])(O)C([H])([H])[H])C1([H])[H],1.964022090013116
mol_2023_02_23_1516250_000,31,0.8387096774193549,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.459444521423064,True,0.5705956178028002,,[H]N1C([H])([H])C([H])(N([H])[H])C1([H])[H].[H]c1c([H])c([H])c(C(F)(F)F)c(ONN=O)c1[H],
mol_2023_02_23_1416402_000,31,0.935483870967742,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.06145037624521,False,0.5678139674313998,5.565303244703092,[H]O/C(C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C(\[H])C1=C([H])C([H])([H])C([H])=C1[H],1.6895321659606226
mol_2023_02_23_1502132_000,31,0.9032258064516128,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.2050836370781335,False,0.5260787133997716,8.115634981062104,[H]N([H])C(=O)C([H])([S@](=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H])C1([H])C([H])(C(=O)C([H])([H])[H])[C@@]1([H])N([H])[H],2.274410269297104
mol_2023_02_23_1340471_000,31,0.8387096774193549,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.287976407709148,True,0.5820278819087975,,[H]C1=C([H])C([H])(C([H])([H])C([H])([H])[H])C([H])=C1[H].[H]NC(=S)/C(=C(/[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],
mol_2023_02_23_1349131_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.559160847362368,False,0.7600383807526061,7.807633320922716,[H]/C(=C(/NC(=O)C([H])([H])[H])C(F)(F)F)C([H])([H])C([H])([H])[C@]1([H])SN([H])C(=O)C1([H])SC([H])([H])[H],2.265905159477388
mol_2023_02_23_1519112_000,31,0.5806451612903226,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",6.138773954564599,,,,,
mol_2023_02_23_1422040_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",4.814796582331948,True,0.4547591267582636,,[H]C1=C([H])C2([H])C([H])([H])[C@]2([H])C([H])(/C([H])=[N+](\[H])C([H])([H])C([H])([H])[H])C1([H])[H].[H]N([H])C([H])([H])[H],
mol_2023_02_23_1603482_000,31,0.8387096774193549,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.203621338134568,True,0.2300887846311207,,[H]N([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])[H].[H]Oc1c([H])nc([H])c(C2([H])OO2)c1[H],
mol_2023_02_23_1411283_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.591309902707055,False,0.7287518985782774,7.245102575406601,[H]C1=C([H])C([H])(SC(=O)OC([H])([H])[C@]2([H])C([H])([H])O[C@]([H])(C([H])([H])[H])C2([H])[H])C(F)=C1[H],1.6079150712834924
mol_2023_02_23_1332310_000,31,0.9032258064516128,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",6.0800274299057495,True,0.0932968021590481,,[H]C([H])([H])[H].[H]OOC(=O)/C([H])=C([H])\C([H])=C([H])/N=C(\[H])NNC([H])(O[H])OC([H])([H])[H],
mol_2023_02_23_1435442_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.570167878473343,False,0.5444591788398053,7.908429886165226,[H]C1=C([H])C([H])([H])C(C([H])([H])N/C([H])=C(/[H])C([H])([H])/C([H])=N/N2C([H])([H])[C@]2([H])C([H])([H])[H])=C1[H],1.7575484455682162
mol_2023_02_23_1354023_000,31,0.6774193548387096,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.093454450084347,True,0.2014129145322812,,[H]C1([H])OC1([H])[H].[H]c1c([H])c(Br)c([H])c(OC(=O)C2([H])O[C@@]2([H])C(=O)NN([H])[H])c1[H],
mol_2023_02_23_1433372_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.756178874555366,False,0.4161163938627828,6.66424397849036,[H]/C(=[N+](\[H])C(=O)OC(=O)C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N1C([H])([H])C([H])(C([H])([H])C([H])([H])[H])C1([H])[H],1.8855350570855434
mol_2023_02_23_1513440_000,31,0.5806451612903226,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",6.031922680140784,True,0.2385713751066031,,[H]C([H])([H])[H].[H]N=C(N/C(=C(\O)C([H])([H])C#N)C([H])([H])N([H])[H])/C([H])=C(\[H])C([H])([H])N=C=O,
mol_2023_02_23_1403483_000,31,0.8387096774193549,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.362302903197021,False,0.3021294974037186,8.058494832817779,[H]N([H])[C@@]([H])(C([H])([H])NC([H])([H])OC([H])([H])Cl)C([H])([H])N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],1.7364932251377119
mol_2023_02_23_1520343_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.507997730648712,False,0.6321936106191932,8.096216742609732,[H]/C(=C1/C([H])([H])N([H])C([H])([H])C1([H])[H])C([H])([H])[C@@]([H])(N([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],1.6487477985428092
mol_2023_02_23_1423012_000,31,0.9032258064516128,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",4.706985122840009,True,0.6807317827757196,,[H]C([H])([H])C([H])([H])C([H])([H])[H].[H]C1=C([H])C([H])=C(C(=O)N([H])[H])C([H])([H])N2C1=NN([H])C2([H])[H],
mol_2023_02_23_1503400_000,31,1.0,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.518116298738321,False,0.3268888684220659,7.106019340240879,[H]NC([H])([H])C([H])([H])N([H])C(=O)N([H])C1([H])NC(=O)N([H])C([H])([H])O[C@@]([H])(N([H])[H])C1([H])[H],1.0232371876340616
mol_2023_02_23_1516223_000,31,0.9032258064516128,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.079067946539544,False,0.8098321794563784,1.0746050434010428,[H]C1=NNC2=C(C(=O)N1[H])C([H])([H])[C@@](C(=O)C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])[H])S2,1.833109171365128
mol_2023_02_23_1554132_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.253818765984092,False,0.231337344448807,7.161453378127584,[H]C([H])=C([H])C(=O)N([C@@]1([H])C([H])([H])C1([H])[H])[C@]([H])(NNSC([H])([H])[H])C(=O)/N=C(/[H])C([H])([H])[H],2.103223787671932
mol_2023_02_23_1420491_000,31,0.8387096774193549,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",6.008625759180187,False,0.4437414867070359,7.754736586928511,[H]/C(=N/C([H])([H])[H])C([H])([H])c1c([H])c(C(=O)/C([H])=C(/[H])C([H])([H])[H])c([H])c([H])c1OC([H])([H])[H],1.3728946823210253
mol_2023_02_23_1357362_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",4.977800148201494,False,0.8754597629567673,5.676983947397144,[H]C1=C([H])C([H])=C([S@](O)(OC([H])([H])[H])N([H])c2nc([H])c([H])c([H])n2)C([H])([H])C([H])=C1[H],1.7845222245840175
mol_2023_02_23_1409361_000,31,0.9032258064516128,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.74698959697429,False,0.2696610661165883,5.950826380214169,[H]N(C(=O)C(=O)C([H])([H])[H])C([H])([H])N([H])C([H])([H])C(=O)[C@]([H])(C([H])([H])[H])C([H])([H])N([H])[H],1.3885907057350053
mol_2023_02_23_1333461_000,31,0.9032258064516128,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",4.775502151410903,True,0.1374149745564582,,[H]C([H])([H])C([H])([H])[H].[H]NC(=O)C([H])([H])C([H])(N([H])C(=O)/[N+]([H])=C(\[H])[C@]1([H])ON1[H])[N+](=O)[O-],
mol_2023_02_23_1436100_000,31,0.9032258064516128,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.030578657697156,False,0.4721873803761852,7.819763054627871,[H]OC([H])(C1=NC([H])=C([H])C([H])([H])C([H])=N1)/C([H])=[N+](\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],1.637025502350135
mol_2023_02_23_1319512_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.168792007728911,False,0.2070314927666854,7.311224813568374,[H]O/C(ONC([H])([H])C([H])([H])[H])=C([H])/C([H])=C(\[H])[C@@]([H])(OO)C([H])([H])C([H])([H])N([H])[H],2.1241817177619366
mol_2023_02_23_1605562_000,31,0.6451612903225806,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.308487317372699,True,0.2166036313345864,,[H]N(C([N-2])=N)C(=S)N(C([H])([H])[H])C([H])([H])O.[H]N=C(NC([H])([H])C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],
mol_2023_02_23_1450342_000,31,0.7096774193548387,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.696688935161197,False,0.2513781688547546,6.490749460029994,[H]C(=C(/C#N)C(=O)S)/C([H])=C(/N([H])N1[C@@]2([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[C@@]12[H])C([H])([H])[H],1.2211641325820224
