exp_id,mol_id,smiles
exp_1,mol_2023_02_04_2243212_000,[H]C([H])=C([H])[C@]1([H])C([H])([H])C1([H])C([H])([H])C(=O)N(C([H])([H])C([H])([H])[H])[C@@]1([H])O[C@@]1([H])C([H])([H])N([H])C([H])([H])[H]
exp_1,mol_2023_02_04_2315233_000,[H]N(C(=O)NC(=O)C1([H])N([H])C1([H])C([H])([H])N/C(=C1/OC1([H])OC([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
exp_1,mol_2023_02_04_2231591_000,[H]O[C@@]1([H])N([H])[C@@]([H])(C([H])([H])C([H])([H])C(=O)OC([H])([H])C2=C([H])C([H])(C(=O)O)C([H])=C2[H])N([H])C1([H])[H]
exp_1,mol_2023_02_04_2304391_000,[H]N([H])C([H])([H])[C@]1(C([H])([H])C([H])([H])[H])C(=O)[N@@+]1([H])N([H])C([H])([H])C1([C@]2([H])OC2([H])[H])C([H])([H])C1([H])[H]
exp_1,mol_2023_02_04_2316053_000,[H]C1=C([H])C([H])(C2([H])NN[C@]3([H])[C@]([H])(C([H])([H])[H])[C@]3(C([H])([H])C([H])([H])OC3([H])OO3)N([H])C2([H])[H])C(Br)=C1[H]
exp_1,mol_2023_02_04_2326380_000,[H]OC([H])(N(C([H])([H])[H])C([H])([H])O)[C@]([H])(N([H])C([H])([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H])[C@]1([H])OC1([H])[H]
exp_1,mol_2023_02_04_2348123_000,[H]OC1=C([H])OC2(OC([H])([H])F)OC2=C1C([H])([H])N1C([H])([H])OC([H])([H])[C@]1([H])OC([H])(C([H])([H])[H])C([H])([H])[H]
exp_1,mol_2023_02_04_2333511_000,[H]N1C(=O)C([H])([H])C(N[C@]2([H])N([H])C(=O)C([H])([H])[C@]2([H])C([H])([H])[H])=NC([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H]
exp_1,mol_2023_02_04_2331461_000,[H]OOc1c([H])c([H])c([H])c([C@]([H])(N([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]2([H])O[H])C([H])([H])C([H])([H])[H])c1[H]
exp_1,mol_2023_02_04_2247110_000,[H]C(=C=C1NC([H])([H])C([H])([H])C([H])=C1[H])SC([H])([H])N([H])C([H])([H])OC([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H]
exp_1,mol_2023_02_04_2248401_000,[H]OC1=C([H])[C@]2([H])N([H])/C([H])=C(/C([H])([H])[H])C(=O)[C@@]([H])(O)C([H])([H])C([H])(C([H])([H])[H])[C@@]([H])(O[C@]2([H])O[H])C1=O
exp_1,mol_2023_02_04_2306441_000,[H]N1C(=O)SC2([H])C([H])(N3C([H])([H])[C@@]3([H])[C@@]34N([H])[C@]3([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]24[H])C1([H])N([H])C([H])([H])O
exp_1,mol_2023_02_04_2326282_000,[H]ON(C(=S)C([H])([H])N([H])[H])C([H])([H])C([H])([H])[N+]1([C@]([H])(C([H])([H])[H])[C@]2([N+](=O)[O-])C(=O)N2C([H])([H])O)C([H])([H])C1([H])[H]
exp_1,mol_2023_02_04_2208201_000,[H]N(C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])[C@]1(O)N(C([H])([H])C([H])([H])C2([H])C([H])([H])C2([H])[H])C1([H])[H]
exp_1,mol_2023_02_05_0007033_000,[H]OC([H])([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])N(C(=S)N([H])[H])[C@]1([H])C([H])([H])[C@]1([H])O[H]
exp_1,mol_2023_02_04_2128482_000,[H]NC1([H])C(C([H])([H])[H])=NNC([H])([H])C1([H])O[C@@]([H])(N([H])C1([H])N=NON=C1N([H])C([H])([H])[H])C([H])([H])O[H]
exp_1,mol_2023_02_04_2234562_000,[H]C([H])=C1C2([H])SSNC2([H])[C@]2([H])O[C@]2(C([H])([H])N2C(=O)C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@]1([H])N([H])[H]
exp_1,mol_2023_02_04_2257012_000,[H]Oc1c(C#N)c([H])c([H])c([H])c1C([H])([H])C([H])([H])N([H])C([H])([H])C(=C([H])[H])C([H])([H])O[C@@]1([H])N([H])C1([H])[H]
exp_1,mol_2023_02_04_2309550_000,[H]C(=O)N(N([H])[H])C1([H])C([H])(NC2=C(C([H])([H])C([H])([H])[H])C([H])([H])C([H])=C([H])C([H])=C2[H])[C@]2([H])O[C@]2([H])C1([H])[H]
exp_1,mol_2023_02_04_2213173_000,[H]OC1([H])N(C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=S)C([H])([H])C([H])([H])O[C@]1([H])C([H])([H])[H]
exp_1,mol_2023_02_05_0015341_000,[H]N=C([H])N(OC([H])([H])[H])C([H])(Cl)N([H])[C@@]1([H])C([H])([H])[C@@]1([H])N1C(=O)NC([H])([H])C([H])([H])C([H])([H])C1([H])[H]
exp_1,mol_2023_02_04_2122423_000,[H]/C(NC([H])([H])C([H])([H])OC([H])([H])[H])=C(\OC([H])([H])C([H])([H])C([H])([H])NC1([H])N([H])C([H])([H])C1([H])[H])C([H])([H])[H]
exp_1,mol_2023_02_04_2138261_000,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(N([H])[H])c1[H]
exp_1,mol_2023_02_05_0107232_000,[H]NN/C([H])=C(/[H])N1C([H])(C([H])([H])C([H])([H])/C([H])=C2\N=C(N([H])[H])ONN2[H])[C@]1([H])C([H])([H])N([H])C([H])([H])O[H]
exp_1,mol_2023_02_05_0054142_000,[H]C([H])([H])O[C@@]([H])(OC([H])([H])C([H])([H])[H])C1([H])N(C(=O)C([H])([H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])OC1([H])[H]
exp_1,mol_2023_02_04_2304340_000,[H]OC(=O)N([H])[C@]1([H])O/C(=C(/[H])C([H])([H])[H])[C@]2(O1)N(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])[C@@]2([H])O
exp_1,mol_2023_02_04_2142282_000,[H]O/C(Cl)=C(/C(=O)O[C@@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H])[C@@]([H])(N([H])N([H])[H])C([H])([H])C([H])([H])[H]
exp_1,mol_2023_02_04_2350321_000,[H]N1N2C(=S)C([H])(C([H])([H])[C@]3([H])C([H])([H])[C@]3([H])N([H])[H])C([H])([H])/N=C(\OC([H])([H])C([H])([H])[H])C([H])([H])N([H])[C@@]12[H]
exp_1,mol_2023_02_04_2124000_000,[H]C#CN[C@]([H])(N([H])C1([H])N([H])[C@]1(O)[C@@]([H])(C([H])([H])[H])[C@@]1([H])N([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[H]
exp_1,mol_2023_02_05_0036162_000,[H]OC(=O)C1=C([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[N@+]([H])(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C1([H])[H]
exp_1,mol_2023_02_04_2339062_000,[H]N1C(=O)NC([H])([H])N(NC([H])([H])C(=O)C([H])([H])[H])C([H])([H])C2([H])N3C4=C(C([H])([H])OC4([H])C1=S)C([H])([H])C([H])([H])SC32[H]
exp_1,mol_2023_02_04_2203313_000,[H]OC([H])([H])/C(=C(/[H])[C@]1(O[H])N2N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]21[H])S(=O)(=O)C([H])([H])[H]
exp_1,mol_2023_02_04_2317511_000,[H]N1C(=O)C([H])(C([H])([H])[H])N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([N+](=O)[O-])C([H])(OC([H])([H])[H])C1([H])[H]
exp_1,mol_2023_02_04_2339200_000,[H]O[C@]([H])(C([H])([H])C([H])([H])C(=O)/[N+]([H])=C(/[H])C([H])([H])N1C([H])([H])C1([H])[H])[C@@]1([H])C([H])([H])C1([H])C([H])([H])[H]
exp_1,mol_2023_02_04_2154261_000,[H]C1=C(\[H])C([H])([H])N(C([H])([H])[H])C([H])([C@]2(C(=O)O)OC([H])([H])[C@]([H])(N([H])C#N)O[C@@]2([H])Cl)C2([H])OC2([H])/C([H])=C\1F
exp_1,mol_2023_02_05_0104372_000,[H]N(C([H])([H])SC([H])([H])[C@]1(OC([H])([H])C([H])([H])N([H])C([H])([H])O)C(=O)N1C([H])([H])C([H])([H])[H])C([H])([H])[S@](=O)O
exp_1,mol_2023_02_04_2255520_000,[H]/C(=[N+](/[H])C([H])([H])[H])C([H])([H])[C@@]([H])(N([H])[H])C([H])([H])N1C(=O)c2c([H])c(Cl)c([H])c([H])c2OC1([H])[H]
exp_1,mol_2023_02_04_2147382_000,[H]NNC([H])(N[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C#N)C([H])([H])OC([H])([H])C1([H])N(C([H])([H])[H])ON([H])C1([H])[H]
exp_1,mol_2023_02_04_2212353_000,[H]N([H])C([H])(Cl)[C@]1([H])N(C([H])([H])C([N-]C2([H])C(=O)N2C([H])([H])[H])=[N+]([H])[H])C([H])([H])C([H])(N2C([H])([H])[C@@]2([H])Cl)C1([H])[H]
exp_1,mol_2023_02_04_2351442_000,[H]/C(=N/C(=O)[N@@+]1([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])(C([H])([H])F)C([H])([H])C1([H])OC1=O
exp_1,mol_2023_02_04_2312482_000,[H]N1OC([H])([H])C([H])([H])N([C@]23C([H])([H])[C@@]2([H])[C@@]([H])(C([H])([H])[H])OC([H])([H])N([H])[C@]3([H])C([H])([H])[H])C1([H])[H]
exp_1,mol_2023_02_04_2330380_000,[H]OC([H])([H])N1C2([H])NC([H])([H])C([H])(C([H])([H])O[H])/C([H])=C(/[H])C1([H])C([H])([H])N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])C2([H])O[H]
exp_1,mol_2023_02_04_2326343_000,[H][N-][C@@]1([N-]C([H])(C(N([H])C([H])([H])[H])=[N+]([H])[H])N([H])O)C([H])([H])[C@@]12C([H])([H])[C@]2([H])C([H])([H])[N@+]1([H])N([H])C1([H])[H]
exp_1,mol_2023_02_04_2324283_000,[H]OC([H])([H])O[C@]([H])(C([H])([H])OC([H])([H])N([H])[H])[C@]1([H])ON1[C@]1([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[H]
exp_1,mol_2023_02_05_0029212_000,[H]C1=NN2C([H])([H])N(C(=O)O)C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])NC([H])([H])C([H])([H])OC(=O)[C@]2([H])C([H])([H])C1([H])[H]
exp_1,mol_2023_02_04_2305373_000,[H]N([H])C1([H])C([H])([H])C([H])([H])N(C([H])(OC([H])([H])[H])O[C@]2([H])C(=N)[N+]2([H])[H])C(=O)C1([H])C([H])([N-]C([H])([H])[H])C([H])([H])[H]
exp_1,mol_2023_02_04_2343200_000,[H]N(C(=O)C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])N(C([H])([H])[H])C([H])(O[C@@]1([H])OC1([H])[H])C([H])([H])[H]
exp_1,mol_2023_02_05_0004153_000,[H]O[C@@]1([H])Oc2c([H])c([H])c([H])c([H])c2C([H])(C([H])([H])C([H])([H])C2([H])C([H])([H])C2([H])[H])C([H])(N([H])[H])N1[H]
exp_1,mol_2023_02_05_0034112_000,[H]ONC([H])([H])N(OC([H])([H])[H])C([H])([H])[C@](NC(=S)C([H])([H])C([H])([H])[H])(N([H])[H])N1C([H])(C([H])=O)[C@]1([H])[S@@](=O)O
exp_1,mol_2023_02_04_2209402_000,[H]NC([H])(C([H])(C([H])([H])NC(=O)OO[H])C([H])([H])C([H])([H])O)[C@@]1([H])[C@@]2([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[S@]21O
exp_1,mol_2023_02_05_0043112_000,[H]C(=C=C(N([H])[C@@]1([H])O[C@@]1(C([H])([H])C(=O)O)C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])N([H])[H])C([H])([H])[H]
exp_1,mol_2023_02_04_2334563_000,[H]O/N=C(/[H])C([H])([H])OC1([C@@]2(N([H])[C@]3([H])C(=O)C3([H])[H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C([H])([H])C1([H])[H]
exp_1,mol_2023_02_04_2344000_000,[H]C1=C([H])C([H])([H])[C@@]23C([H])(C(=O)C1([H])[H])N([H])SC([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])N([H])[C@]2([H])C3([H])[H]
exp_1,mol_2023_02_05_0025122_000,[H]C1=C([H])N(C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])c2c1nc([H])c(C(=O)O)c2[H]
exp_1,mol_2023_02_04_2255093_000,[H]/C(=C(\OC(=O)C([H])([H])[H])C([H])([H])OC([H])([H])[H])C([H])([H])C([H])(C(=O)NC([H])([H])C([H])([H])[H])C([H])([H])N([H])[H]
exp_1,mol_2023_02_05_0032482_000,[H]O[C@]1([H])[C@@]([H])(OC([H])([H])OC([H])([H])[H])[C@]1([H])C([H])([H])N([H])C([H])([H])[C@@]1([H])N=C(OC([H])([H])[H])OC1=O
exp_1,mol_2023_02_04_2246302_000,[H]C1=C([H])C(N([H])C(=O)C(N([H])[C@]([H])(OC([H])([H])OC([H])([H])[H])C([H])([H])[H])=[N+]([H])[H])=C1OC([H])([H])[H]
exp_1,mol_2023_02_04_2213532_000,[H]OC1([H])OC([H])=C([H])C(N([H])[C@]([H])(N([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])N([H])C2([H])[H])=C1[H]
exp_1,mol_2023_02_04_2217283_000,[H]/C1=C2/N(C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])N([H])[H])C2([H])[H])C([H])(C([H])([H])[H])O/C([H])=C(\[H])C1([H])[H]
exp_1,mol_2023_02_04_2247510_000,[H]N/C([H])=C(/[H])C([H])=C=C(O[C@@]1([H])[C@@]2([H])C([H])([H])[C@]([H])([N-]O[H])N([H])C([H])([H])[N@@+]12C([H])([H])[H])C([H])([H])[H]
exp_1,mol_2023_02_05_0003451_000,[H]C1=C([H])N(C([H])([H])[C@]2([H])N3C(=O)[C@]34C([H])([H])C3(OO3)OC([H])([H])C4([H])C([H])([H])C2([H])[H])C([H])([H])C([H])=C1[H]
exp_1,mol_2023_02_04_2327580_000,[H]O[C@@]1(C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])O[C@]1([H])/C([H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
exp_1,mol_2023_02_04_2226323_000,[H]C1=C([H])C([H])([H])C([H])=C(OO)C([C@]2([H])OC([H])([H])N(NN/C(NC#N)=C3\C(O)=C3N([H])[H])N2[H])=C1[H]
exp_1,mol_2023_02_04_2138243_000,[H]NC([H])([H])C([H])([H])/C([H])=C(/[H])N1C([H])([H])C1([H])C(=O)C([H])([H])[C@]([H])(N([H])[H])[C@]1(C([H])([H])N([H])[H])NC1([H])[H]
exp_1,mol_2023_02_04_2127170_000,[H]N1C(=O)N2C([H])([H])[C@@]2([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C2=C1N1C(=O)N([H])C([H])(C([H])([H])F)OC1([H])N2[H]
exp_1,mol_2023_02_04_2132330_000,[H]OC([H])(C([H])([H])C([H])([H])C(N[C@](O[H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
exp_1,mol_2023_02_04_2229490_000,[H]N1C(=O)C([H])([H])C([H])([H])C2([H])N(C([H])([H])C(=O)C([H])([H])[H])C(=O)C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[H])C12[H]
exp_1,mol_2023_02_04_2225021_000,[H]OC([H])([H])NC([H])([H])C([H])([H])N(C([H])([H])N(C(=S)C([H])([H])C1([H])OO1)C([H])([H])[H])C([H])([H])C([H])([H])O[H]
exp_1,mol_2023_02_05_0006450_000,[H]O[C@@]([H])(N([H])[H])N(C(=O)C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])[H])C1([H])[H])C([H])([H])[H]
exp_1,mol_2023_02_04_2206183_000,[H]NN(O)[C@]1([H])C(=S)N([H])[C@@]2(C([H])([H])[C@@]2([H])[C@]([H])(C(=O)N([H])[H])C([H])([H])[H])C([H])([H])[C@]([H])(OO)C1([H])[H]
exp_1,mol_2023_02_05_0005501_000,[H]N(C1([H])NN([H])C([H])(N([H])C(=O)C([H])([H])C([H])([H])[H])S1)C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
exp_1,mol_2023_02_04_2226251_000,[H]OC(=O)C1=NC([H])(C(=O)C([H])(O[H])N([H])[H])C([H])=C([H])C([H])=C1N([H])N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])[H]
exp_1,mol_2023_02_05_0010421_000,[H]N(C([H])([H])[H])C([H])([H])N(C([H])([H])[H])[C@]([H])(N([H])[C@]([H])(N([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
exp_1,mol_2023_02_05_0006321_000,[H]/C(C#N)=C(\[H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])NN([H])[H]
exp_1,mol_2023_02_04_2133520_000,[H]N/C([H])=C(/[H])C1([H])C([H])([H])N(O)C([H])([H])C([H])([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])=NC2([H])C1([H])C([H])([H])[H]
exp_1,mol_2023_02_04_2356481_000,[H]ON(C([H])([H])C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@]([H])(N(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])O[H]
exp_1,mol_2023_02_04_2218461_000,[H]C1=C([H])C([H])([H])[C@](/C(=[N+](\[H])[C@@]([H])(OC([H])([H])[H])N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])=C1[H]
exp_1,mol_2023_02_04_2135272_000,[H]N/C(=C1/C([H])([H])[N@+]1([H])C([H])([H])[C@@]1([H])/C2=C([H])/C([H])=C(/[H])C([H])([H])C([H])([H])C([H])([H])[C@]21[H])C([H])(C1=NN1)[N+](=O)[O-]
exp_1,mol_2023_02_04_2318360_000,[H]ON([H])[C@@]([H])(C([H])([H])[C@@]1([H])OC1([H])[H])[C@]([H])(O[H])O[C@@]1([H])C([H])([H])[C@@]1([H])N1C(=O)OOC([H])([H])C1([H])[H]
exp_1,mol_2023_02_04_2321201_000,[H]N1C(=O)C([H])([H])C2=NC(=O)N([H])[C@]([H])(N(C#N)N([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C21[H]
exp_1,mol_2023_02_04_2200122_000,[H]C1=C(Br)OC([H])(N/C(=C(\[H])C([H])([H])[H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])=C1[H]
exp_1,mol_2023_02_04_2203460_000,[H]N1C(=O)C([H])([H])[C@]([H])(C([H])([H])OC(=O)C([H])(N2C([H])([H])C2([H])[H])C([H])([H])[H])O[C@]([H])(C([H])([H])[H])C1([H])[H]
exp_1,mol_2023_02_05_0011563_000,[H]C1=C=C([H])C2([H])C(=O)[C@@](C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])OC2=C([H])C1([H])[H]
exp_1,mol_2023_02_04_2215591_000,[H]O[C@@]([H])(C([H])([H])C(=O)SC([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[C@]1(C([H])([H])[H])N2C([H])=C([H])C([H])([H])C([H])([H])[C@]21[H]
exp_1,mol_2023_02_04_2310350_000,[H]OC([H])(OC([H])([H])N([H])C([H])([H])C([H])([H])O[C@@]([H])(OC([H])([H])[C@]1([H])N([H])C1([H])[H])C([H])([H])[H])N([H])[H]
exp_1,mol_2023_02_04_2324222_000,[H]OC([H])([H])C1([H])C([H])([H])N([H])C(=O)O[C@]([H])(C([H])([H])[H])N2C([H])([H])NNC([H])([H])/C([H])=C3\N(N3C1([H])[H])C2([H])[H]
exp_1,mol_2023_02_04_2212311_000,[H]N1C([H])([H])[C@]2([H])C([H])([H])[C@@]1([H])[C@](C([H])([H])OC([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])C2([H])[H]
exp_1,mol_2023_02_05_0011402_000,[H]OC(=O)[C@]1(C(=O)C([H])([H])C(=O)NC2=NC2([H])C(=C=C([H])[H])C([H])([H])N([H])[H])N(C([H])=O)[C@@]1([H])C([H])([H])[H]
exp_1,mol_2023_02_04_2253520_000,[H]OC(O[H])=C([H])C([H])([H])/C([H])=N\C([H])([H])OC1(/C([H])=[N+](/[H])[C@]([H])(N([H])O[H])C([H])([H])C([H])([H])[H])OO1
exp_1,mol_2023_02_04_2304553_000,[H]C1=C(N([H])[C@@]2([H])OC([H])([H])C([H])([H])OC([H])([H])C2([H])[H])N([H])C([H])(N(C(=O)O)C([H])([H])[H])C([H])=C1[H]
exp_1,mol_2023_02_04_2231490_000,[H][N-]C1([H])C(=O)N([H])NC([H])([H])C1([H])C([H])([H])[C@]1([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]1([H])[N+]([H])([H])SC([H])([H])C#N
exp_1,mol_2023_02_04_2207460_000,[H]O[C@@]1(NN([H])C([H])([H])[H])C([H])([H])OC([H])([H])C(=O)C([H])([H])C([H])([H])OC(=S)N/C([H])=N\NC1([H])C([H])([H])[H]
exp_1,mol_2023_02_04_2218270_000,[H]OC1=C=C([C@]2([H])C([H])([H])C([H])([H])[C@@]3(OC([H])([H])OC([H])=C3[H])C2([H])[H])C(=O)C([H])([H])C([H])([H])N/C([H])=C\1[H]
exp_1,mol_2023_02_04_2254552_000,[H]OC(=O)C([H])(OC([H])([H])C([H])([H])OC(=O)O)C([H])([H])C([H])([H])[C@]1([H])N([H])C1([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H]
exp_1,mol_2023_02_04_2254320_000,[H]ON(C([H])([H])[C@]1([H])OC1(O)C([H])([H])[H])[C@@]([H])(C([H])([H])NC(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])O[H]
exp_1,mol_2023_02_04_2134161_000,[H]OC1([H])N(NC(=O)N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
exp_1,mol_2023_02_05_0053332_000,[H]O[C@@]([H])(C([H])([H])[H])C([H])(N([H])[H])[C@@]([H])(C1([H])ON1C1([H])N([H])C1([H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
exp_1,mol_2023_02_04_2143470_000,[H]O[C@@]1([H])C([H])([H])[C@@]2([H])N(C2([H])[H])[C@@]2([H])C([H])(Cl)N([H])C(=O)[C@@]34C([H])([H])C([H])([H])C([H])([H])[C@]3([H])[C@]42C1([H])[H]
exp_1,mol_2023_02_04_2353053_000,[H]O[C@]([H])(C([H])([H])[H])C([H])([H])N([H])C1(NC(=O)C([H])([H])NC(=O)N([H])C([H])([H])[C@@]2([H])OC2([H])[H])OO1
exp_1,mol_2023_02_04_2347451_000,[H]C1=C(N([H])C([H])(NSC([H])([H])OC([H])(C([H])([H])C#N)C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H]
exp_1,mol_2023_02_04_2242182_000,[H]OC([H])([H])C1([H])OC([H])([H])C1([H])/C([H])=[N+](\[H])C([H])([H])S(=O)(=O)C([H])([H])C(=O)NC(=O)[N-]C([H])([H])C([H])([H])[H]
exp_1,mol_2023_02_04_1919391_000,[H]N(O)C(=C=O)N([H])C1([H])C([H])([H])N([H])C(C([H])([H])[H])(C([H])([H])[H])N([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H]
exp_1,mol_2023_02_04_2345252_000,[H]C([N-]C([H])([H])C(=O)C([H])([H])C1([H])C(=O)C([H])([H])C2([H])OC([H])([H])[C@@]([H])(Cl)[C@]2([H])N([H])N1C([H])([H])[H])=[N+]([H])[H]
exp_1,mol_2023_02_04_2140311_000,[H]/C1=N\C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])N(C(=O)c3nc(c([H])c([H])c3[H])O1)C([H])([H])C([H])([H])C2([H])[H]
exp_1,mol_2023_02_04_2305211_000,[H]/C1=N/NC([H])([C@]2(OC([H])([H])N([H])C([H])([H])C([H])([H])[H])N(C([H])([H])C([H])([H])[H])C2([H])[H])C2=C(NC1=O)C([H])([H])OO2
exp_1,mol_2023_02_04_2241500_000,[H]OC([H])(N([H])[H])C([H])([H])N(C(=O)[C@]([H])(C(=O)C([H])([H])[H])N([H])C(=O)/C(=C(\Br)C([H])(Cl)Cl)C([H])([H])[H])C([H])([H])[H]
exp_1,mol_2023_02_05_0015402_000,[H]O[C@]1([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])N2C(=O)NN(C(O)(O)C(F)(F)F)C([H])([H])C([H])([H])C2([H])C1([H])[H]
exp_1,mol_2023_02_04_2243593_000,[H]O[C@]1([H])C([H])(C(=O)SC([H])([H])[H])C([H])([H])[C@@]2([H])N([H])[C@@]([H])(N([H])C(=O)NNC([H])([H])Cl)C([H])([H])[C@]1([H])C2([H])[H]
exp_1,mol_2023_02_05_0103552_000,[H]OC([H])([H])C(=O)C([H])([H])N([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])O[C@@]1(Cl)c1c([H])c([H])c([H])c([H])c1[H]
exp_1,mol_2023_02_04_2259471_000,[H]N1C([H])([H])C(=O)N/N=C(/C([H])([H])C([H])([H])[N-2])C2([H])C([H])([H])[C@]2([H])N([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H]
exp_1,mol_2023_02_04_2240293_000,[H]NC([H])(C(=N)Cl)C(=O)C(=O)N(C([H])([H])[H])[C@]1([H])C([H])([H])[C@]2([H])N([H])C([H])([H])C([H])([H])O[C@]2([H])C1([H])[H]
exp_1,mol_2023_02_04_2344591_000,[H]C(=O)[C@@]([H])(C(=O)C1=C2[C@@]3([H])C([H])([H])[N@@+]3(C([H])([H])C(=O)[O-])C(=O)[C@@]2([H])/C(=N/OC([H])([H])[H])O1)C([H])([H])[H]
exp_1,mol_2023_02_04_2228372_000,[H]C1=NC([H])(N2C([H])([H])[C@@]2([H])C([H])(C([H])([H])[H])[C@@]2([H])N(C([H])(OC([H])([H])C(=O)O)C([H])([H])[H])C2([H])[H])C([H])([H])C([H])=N1
exp_1,mol_2023_02_04_2245531_000,[H]/C(=C(\[H])C([H])([H])C([H])([H])[H])C1([H])N2C(=O)C([H])([H])N([H])C([H])([H])NN(C([H])([H])[H])C(=O)OC([H])([H])C(=O)SC([H])([H])N21
exp_1,mol_2023_02_04_2235592_000,[H]O[C@@]1([C@]([H])(N([H])[H])C([H])([H])N([H])C([H])([H])C(=O)O)N([H])[C@]1([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H]
exp_1,mol_2023_02_04_2236511_000,[H]C([H])([H])C([H])([H])[C@@]([H])(N1C(=O)N2C(=O)[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C2([H])[H])C([H])([H])[H]
